date,NO2,O3,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity,weekday
2021-03-19,11.304888888888888,54.931111111111115,39,46,1493,0,10265,65,74,Friday
2021-03-20,9.312347222222222,61.92722222222222,23,43,1211,2,10287,50,82,Saturday
2021-03-21,9.368166666666665,70.90861111111111,40,61,592,1,10246,57,77,Sunday
2021-03-22,26.531041666666667,47.651014492753625,19,57,665,0,10255,45,79,Monday
2021-03-23,37.07911111111111,32.78055555555556,27,65,537,0,10247,18,83,Tuesday
2021-03-24,35.66980314009662,37.58013888888889,26,67,1557,0,10215,2,80,Wednesday
2021-03-25,22.620888888888885,49.178888888888885,30,82,939,1,10195,6,76,Thursday
2021-03-26,11.836694444444445,67.96884057971015,50,97,1267,17,10140,59,71,Friday
2021-03-27,12.825847222222222,60.84375,50,69,1052,14,10199,66,69,Saturday
2021-03-28,12.944425724637682,60.95194444444445,56,97,670,-1,10248,68,71,Sunday
2021-03-29,35.61569444444444,44.084264705882354,47,123,1806,0,10278,72,62,Monday
2021-03-30,48.1176388888889,39.02289855072464,20,113,1867,0,10289,57,67,Tuesday
2021-03-31,43.180277777777775,54.799305555555556,18,138,1784,0,10213,56,63,Wednesday
2021-04-01,8.706249999999999,66.3625,38,96,1769,0,10233,42,73,Thursday
2021-04-02,5.518290598290598,78.78208333333333,35,53,639,-1,10270,40,79,Friday
2021-04-03,4.785416666666666,86.68217391304347,42,72,1404,0,10283,61,66,Saturday
2021-04-04,11.184583333333334,70.07986111111111,32,63,811,0,10224,62,73,Sunday
2021-04-05,8.169166666666666,71.79402777777777,60,42,1291,16,10111,33,72,Monday
2021-04-06,10.359833333333333,70.2838888888889,43,25,1263,26,10129,50,76,Tuesday
2021-04-07,16.98875,62.042463768115944,45,34,1037,113,10174,14,81,Wednesday
2021-04-08,23.232714646464647,53.94847222222222,39,55,1227,-1,10210,70,63,Thursday
2021-04-09,10.69625,66.115,40,78,1369,0,10133,68,71,Friday
2021-04-10,6.440138888888889,69.83208333333334,45,50,525,114,10123,42,86,Saturday
2021-04-11,15.66347222222222,65.32884057971015,41,42,1085,12,10153,44,78,Sunday
2021-04-12,20.555333333333333,58.61703703703703,30,35,1663,7,10272,63,77,Monday
2021-04-13,28.524613526570047,52.45430555555556,21,42,1502,-1,10323,10,68,Tuesday
2021-04-14,13.8725,66.56638888888888,26,45,1411,9,10314,56,73,Wednesday
2021-04-15,12.327083333333334,71.33202898550725,26,53,1384,13,10309,35,70,Thursday
2021-04-16,8.189027777777778,74.4838888888889,35,65,2059,0,10289,65,64,Friday
2021-04-17,10.795833333333334,66.60069444444444,32,71,2133,0,10263,62,68,Saturday
2021-04-18,11.401666666666666,65.38847222222222,22,84,2044,0,10229,0,75,Sunday
2021-04-19,26.513611111111114,44.63449275362319,20,88,1271,-1,10202,1,83,Monday
2021-04-20,13.569722222222223,73.67583333333333,17,109,1560,0,10176,2,69,Tuesday
2021-04-21,6.833194444444445,78.48222222222222,40,81,1976,0,10200,22,73,Wednesday
2021-04-22,11.053611111111111,67.06702294685991,28,67,2025,0,10269,8,66,Thursday
2021-04-23,8.524861111111113,75.19,28,71,2412,0,10295,3,70,Friday
2021-04-24,4.546666666666667,79.28236111111111,34,76,1873,0,10283,50,65,Saturday
2021-04-25,7.191666666666667,71.92236111111112,35,71,1640,0,10274,74,63,Sunday
2021-04-26,8.57263888888889,74.06486111111111,37,73,2497,0,10201,70,63,Monday
2021-04-27,12.843200483091787,78.02202898550725,31,92,2384,0,10105,70,50,Tuesday
2021-04-28,11.051557971014494,80.365,40,108,1789,0,10044,75,50,Wednesday
2021-04-29,14.277205695397916,74.61893518518518,42,77,337,54,10058,56,82,Thursday
2021-04-30,20.520416666666666,61.569722222222225,20,78,763,83,10131,36,88,Friday
2021-05-01,9.341944444444444,80.8568115942029,28,77,2000,-1,10142,13,74,Saturday
2021-05-02,14.982638888888891,64.22791666666666,31,68,1663,-1,10190,65,71,Sunday
2021-05-03,12.418375603864737,80.03694444444444,48,99,1494,2,10141,59,62,Monday
2021-05-04,10.64625,70.39291666666666,77,90,862,67,9968,58,77,Tuesday
2021-05-05,14.276250000000003,61.95130434782609,47,71,1846,42,10054,59,74,Wednesday
2021-05-06,20.016944444444444,56.42208333333334,21,59,1183,42,10064,25,83,Thursday
2021-05-07,21.539583333333336,52.02513888888888,28,65,2116,15,10147,20,75,Friday
2021-05-08,12.382222222222223,52.15611111111112,42,104,724,25,10107,56,78,Saturday
2021-05-09,13.729444444444445,64.69130434782609,38,185,1830,15,10010,70,68,Sunday
2021-05-10,16.12909420289855,53.935833333333335,37,159,1242,14,10042,59,74,Monday
2021-05-11,26.196527777777778,42.62861111111112,12,136,891,10,10087,48,83,Tuesday
2021-05-12,15.504945652173914,50.975833333333334,23,115,1779,19,10109,15,78,Wednesday
2021-05-13,9.004999999999999,65.61043478260869,20,121,1952,87,10076,1,80,Thursday
2021-05-14,11.821805555555557,62.820833333333326,18,111,1712,1,10078,19,82,Friday
2021-05-15,13.636111111111111,52.33097222222222,18,106,985,32,10027,18,86,Saturday
2021-05-16,16.016111111111112,50.382361111111116,30,114,1503,75,10000,57,83,Sunday
2021-05-17,16.97236111111111,56.66376811594203,29,111,1100,112,10037,50,86,Monday
2021-05-18,19.41236111111111,54.848333333333336,24,113,2067,8,10126,6,77,Tuesday
2021-05-19,23.512862318840575,46.00236111111111,20,104,1214,82,10166,4,88,Wednesday
2021-05-20,12.721666666666666,64.35291666666667,36,122,1624,-1,10159,0,74,Thursday
2021-05-21,7.715555555555555,66.65507246376812,83,132,2077,1,10010,65,60,Friday
2021-05-22,11.221805555555555,59.00972222222222,47,105,799,70,10024,56,84,Saturday
2021-05-23,8.890694444444446,70.33888888888889,38,117,1552,9,10112,41,72,Sunday
2021-05-24,16.65108585858586,56.04805555555555,38,112,1050,162,10069,57,83,Monday
2021-05-25,15.443888888888887,56.05014492753623,40,102,1304,29,10110,62,83,Tuesday
2021-05-26,12.419734299516909,66.11125,43,108,1471,84,10114,45,83,Wednesday
2021-05-27,12.95375,49.55805555555555,36,105,731,41,10186,45,86,Thursday
2021-05-28,9.889583333333333,59.075694444444444,18,126,2588,0,10244,1,72,Friday
2021-05-29,5.133333333333333,75.27246376811594,28,125,2782,0,10271,46,77,Saturday
2021-05-30,9.055138888888889,62.771805555555545,31,149,2877,0,10271,63,70,Sunday
2021-05-31,14.786666666666667,75.3298611111111,25,167,2878,0,10221,56,64,Monday
2021-06-01,15.09763888888889,85.37166666666667,30,185,3021,0,10169,65,51,Tuesday
2021-06-02,21.00689009661836,93.05927536231883,22,210,2936,0,10146,69,56,Wednesday
2021-06-03,18.28333333333333,75.19166666666666,26,207,1931,0,10185,64,73,Thursday
2021-06-04,8.946527777777776,97.00722222222224,21,200,2327,12,10203,22,74,Friday
2021-06-05,9.266527777777778,73.25805555555557,27,157,709,-1,10214,21,89,Saturday
2021-06-06,6.787916666666667,72.02434782608695,30,165,2862,0,10241,47,66,Sunday
2021-06-07,9.832083333333335,74.35430555555554,27,168,2987,0,10241,30,67,Monday
2021-06-08,14.188472222222224,72.75166666666667,20,191,2951,0,10230,34,62,Tuesday
2021-06-09,28.65111111111111,57.524166666666666,17,190,2808,0,10216,3,68,Wednesday
2021-06-10,17.970277777777778,53.98811594202899,20,193,2761,0,10205,15,67,Thursday
2021-06-11,17.4675,38.883611111111115,25,186,2107,0,10194,1,81,Friday
2021-06-12,7.965416666666666,55.33013888888889,34,167,2327,-1,10221,60,69,Saturday
2021-06-13,16.01236111111111,69.45083333333334,15,166,3018,0,10268,32,66,Sunday
2021-06-14,9.28145531400966,88.8695652173913,25,203,2946,0,10206,65,61,Monday
2021-06-15,12.225108695652173,69.01847222222221,24,183,2637,0,10207,70,61,Tuesday
2021-06-16,20.00826690821256,102.29277777777777,19,216,2855,0,10135,64,65,Wednesday
2021-06-17,11.631944444444445,101.82930555555556,31,240,2542,0,10109,61,67,Thursday
2021-06-18,14.638442028985507,71.86753623188405,31,224,2026,178,10119,24,82,Friday
2021-06-19,9.612463768115942,46.481527777777785,32,181,803,90,10129,37,85,Saturday
2021-06-20,7.418240895577852,70.645,30,186,1543,7,10078,35,82,Sunday
2021-06-21,6.184646135265699,58.98575396825397,38,140,830,108,10110,60,88,Monday
2021-06-22,6.408055555555555,61.047681159420286,38,145,1807,5,10179,65,71,Tuesday
2021-06-23,6.920694444444446,62.776111111111106,25,146,1552,7,10218,56,74,Wednesday
2021-06-24,19.11666666666667,55.86069444444445,20,150,1622,0,10206,20,73,Thursday
2021-06-25,19.921968599033818,28.023194444444446,25,148,1055,13,10177,4,87,Friday
2021-06-26,9.495972222222221,70.74086956521738,24,198,2302,0,10184,14,77,Saturday
2021-06-27,10.355555555555556,62.092499999999994,36,208,2045,68,10155,50,76,Sunday
2021-06-28,19.275368357487924,43.07541666666666,14,203,1238,-1,10135,3,86,Monday
2021-06-29,9.100289855072464,49.684583333333336,26,173,821,12,10117,31,91,Tuesday
2021-06-30,12.738810386473432,49.64057971014493,28,140,443,26,10126,29,93,Wednesday
2021-07-01,16.332340579710145,44.16725146198831,31,150,696,6,10153,27,84,Thursday
2021-07-02,18.244112318840582,46.18402777777777,18,166,1193,2,10169,27,84,Friday
2021-07-03,16.87169685990338,45.40861111111111,21,184,1528,77,10143,2,83,Saturday
2021-07-04,14.138194444444444,28.03289855072464,15,181,1532,57,10095,1,86,Sunday
2021-07-05,14.149535024154588,35.21152777777778,28,167,1383,47,10075,50,87,Monday
2021-07-06,12.917928743961353,43.772083333333335,53,180,1459,5,10050,64,72,Tuesday
2021-07-07,19.67644230769231,31.008333333333336,28,172,1772,0,10147,59,76,Wednesday
2021-07-08,16.78052536231884,48.65432022084195,18,181,1995,0,10205,6,74,Thursday
2021-07-09,14.914492753623186,57.381249999999994,19,176,2612,0,10210,15,78,Friday
2021-07-10,11.035608974358974,60.54569444444445,15,184,1702,-1,10165,2,78,Saturday
2021-07-11,16.83895833333333,55.905277777777776,18,188,1781,-1,10158,39,81,Sunday
2021-07-12,15.458830409356727,57.878152173913044,21,197,1885,-1,10109,4,78,Monday
2021-07-13,7.621944444444444,70.12,29,188,505,5,10108,22,91,Tuesday
2021-07-14,7.582657004830918,68.04791666666667,41,188,824,12,10114,25,90,Wednesday
2021-07-15,5.333611111111111,53.743472222222216,46,178,289,63,10164,31,91,Thursday
2021-07-16,4.432916666666666,47.095217391304345,34,180,1886,-1,10232,63,74,Friday
2021-07-17,11.362638888888888,39.92069444444444,33,200,2798,0,10260,56,73,Saturday
2021-07-18,7.609166666666666,41.53013888888889,27,202,2759,0,10238,2,74,Sunday
2021-07-19,8.504305555555556,50.513194444444444,20,174,1940,0,10223,3,75,Monday
2021-07-20,14.066908212560387,55.234927536231886,18,172,2729,0,10218,10,71,Tuesday
2021-07-21,9.155138888888889,75.86347222222221,17,194,2480,0,10232,4,69,Wednesday
2021-07-22,7.934444444444445,59.33472222222222,29,183,2530,0,10223,33,71,Thursday
2021-07-23,7.73375,46.296388888888885,26,170,1567,0,10176,58,77,Friday
2021-07-24,19.53291666666667,48.05231884057971,21,182,1005,1,10095,12,84,Saturday
2021-07-25,12.997663043478262,47.06291666666667,20,197,1917,190,10079,1,84,Sunday
2021-07-26,16.15763888888889,52.684444444444445,23,183,1441,201,10094,1,90,Monday
2021-07-27,16.195416666666667,45.46,27,176,1119,151,10102,13,89,Tuesday
2021-07-28,8.970277777777778,46.03492753623188,46,176,1264,33,10085,56,80,Wednesday
2021-07-29,14.630416666666669,39.10638888888889,50,173,2464,9,10098,59,66,Thursday
2021-07-30,10.62486111111111,47.931666666666665,40,170,1401,40,10063,39,76,Friday
2021-07-31,11.67986111111111,50.57125,39,164,1447,86,10070,9,86,Saturday
2021-08-01,10.712916666666667,50.04695652173913,28,160,1317,23,10099,44,86,Sunday
2021-08-02,10.700416666666667,48.35597222222222,18,153,1629,-1,10142,65,75,Monday
2021-08-03,12.64013888888889,41.66180555555556,15,143,1011,64,10138,4,85,Tuesday
2021-08-04,15.234305555555556,47.231944444444444,15,161,1660,6,10133,3,81,Wednesday
2021-08-05,13.25763888888889,70.20565217391304,17,183,1750,0,10073,2,77,Thursday
2021-08-06,9.126944444444446,44.41277777777777,46,188,1540,21,10017,68,75,Friday
2021-08-07,8.691527777777777,44.29513888888889,38,170,1668,77,10013,59,80,Saturday
2021-08-08,9.938333333333334,42.571666666666665,52,163,1415,84,10074,50,82,Sunday
2021-08-09,14.122916666666667,30.260724637681164,35,166,1334,121,10140,65,81,Monday
2021-08-10,21.485694444444444,29.015416666666667,28,168,1849,19,10158,3,80,Tuesday
2021-08-11,20.435277777777777,48.793194444444445,19,174,2311,0,10189,3,77,Wednesday
2021-08-12,21.450833333333332,38.98222222222223,21,190,2070,-1,10192,4,78,Thursday
2021-08-13,14.324583333333335,40.375652173913046,31,177,1561,0,10211,8,77,Friday
2021-08-14,17.831570048309178,36.85513888888889,26,176,1476,0,10197,48,80,Saturday
2021-08-15,9.548194444444444,54.46680555555556,33,191,1978,0,10125,57,76,Sunday
2021-08-16,10.61111111111111,53.536811594202895,44,159,1141,65,10125,57,75,Monday
2021-08-17,14.640833333333333,32.491096014492754,27,147,446,47,10162,46,89,Tuesday
2021-08-18,17.985416666666662,33.98916666666667,25,168,737,16,10146,57,85,Wednesday
2021-08-19,16.938333333333333,36.90055555555556,27,165,461,4,10135,22,87,Thursday
2021-08-20,18.658472222222223,27.330555555555552,22,175,1228,-1,10163,1,85,Friday
2021-08-21,12.69763888888889,49.03507246376811,18,187,1426,119,10168,1,84,Saturday
2021-08-22,8.176805555555555,48.61291666666667,31,179,766,188,10153,21,92,Sunday
2021-08-23,7.104861111111112,57.060694444444444,38,182,1709,-1,10245,38,77,Monday
2021-08-24,8.39236111111111,49.11708333333333,34,171,1878,0,10282,44,81,Tuesday
2021-08-25,7.781944444444444,57.951304347826095,25,162,1864,2,10225,1,84,Wednesday
2021-08-26,7.669861111111111,50.01958333333334,34,163,1288,5,10164,62,76,Thursday
2021-08-27,5.66875,48.24972222222221,35,158,1447,19,10190,61,82,Friday
2021-08-28,3.993055555555556,57.293055555555554,38,170,1336,27,10211,65,80,Saturday
2021-08-29,5.882222222222222,51.23449275362319,33,162,370,11,10205,38,90,Sunday
2021-08-30,6.4248611111111105,60.24597222222223,35,176,1234,0,10218,59,84,Monday
2021-08-31,7.292638888888888,64.92291666666667,29,163,1240,0,10265,1,83,Tuesday
2021-09-01,11.369583333333333,57.066111111111105,18,165,685,0,10286,65,76,Wednesday
2021-09-02,10.715555555555556,52.051159420289856,19,163,1442,0,10268,58,76,Thursday
2021-09-03,7.1627777777777775,63.314166666666665,27,164,1729,0,10214,41,83,Friday
2021-09-04,9.04375,54.654583333333335,29,154,1700,0,10194,56,82,Saturday
2021-09-05,16.759444444444444,45.87763888888889,19,156,1946,0,10216,4,79,Sunday
2021-09-06,25.9375,49.051159420289856,12,165,1602,0,10242,6,78,Monday
2021-09-07,22.899444444444445,69.32111111111112,16,183,1560,0,10228,29,79,Tuesday
2021-09-08,24.675138888888892,75.05055555555555,25,194,1831,0,10156,57,74,Wednesday
2021-09-09,25.68236111111111,42.72222222222223,23,197,1579,0,10100,56,80,Thursday
2021-09-10,19.08486111111111,37.36231884057971,24,195,892,63,10123,11,90,Friday
2021-09-11,14.190555555555555,45.46333333333333,31,183,767,10,10159,58,87,Saturday
2021-09-12,18.33861111111111,36.76305555555555,23,159,973,0,10180,3,84,Sunday
2021-09-13,13.50138888888889,38.23972222222222,16,145,962,0,10186,3,87,Monday
2021-09-14,30.141666666666666,25.06695652173913,24,173,1188,10,10135,1,86,Tuesday
2021-09-15,12.082500000000001,62.35583333333333,22,168,521,-1,10117,0,87,Wednesday
2021-09-16,26.43536835748792,46.9601388888889,26,162,1222,-1,10167,5,79,Thursday
2021-09-17,25.56888888888889,28.535972222222224,14,159,946,0,10160,2,87,Friday
2021-09-18,10.336805555555557,46.44072463768115,17,153,1314,0,10166,11,82,Saturday
2021-09-19,12.211666666666666,41.72208333333333,32,154,1320,0,10157,57,80,Sunday
2021-09-20,20.764583333333334,34.74791666666667,30,119,1273,0,10226,57,75,Monday
2021-09-21,30.339583333333334,37.13180555555556,13,118,1342,0,10299,1,76,Tuesday
2021-09-22,28.46796497584541,44.30782608695652,21,132,1409,0,10270,0,80,Wednesday
2021-09-23,17.386388888888888,40.89055555555556,37,158,789,-1,10179,45,80,Thursday
2021-09-24,16.299444444444443,47.63527777777778,38,179,1030,0,10152,13,79,Friday
2021-09-25,29.292777777777776,16.74083333333333,21,169,753,0,10151,17,87,Saturday
2021-09-26,21.279196859903383,41.525507246376804,24,177,1029,0,10140,30,84,Sunday
2021-09-27,22.828194444444446,37.898511904761904,37,154,588,49,10144,46,87,Monday
2021-09-28,20.217433574879227,37.75651515151515,32,140,1330,0,10200,63,78,Tuesday
2021-09-29,15.776388888888889,40.262638888888894,38,118,515,146,10164,64,84,Wednesday
2021-09-30,18.864444444444445,39.59913043478261,45,123,740,-1,10221,70,73,Thursday
2021-10-01,18.160416666666666,31.513055555555553,49,135,420,62,10132,50,81,Friday
2021-10-02,9.894166666666667,49.948888888888895,46,144,669,71,10041,35,87,Saturday
2021-10-03,15.388750000000002,40.38180555555556,33,129,328,215,10005,36,91,Sunday
2021-10-04,14.613194444444444,40.05507246376811,45,135,1160,0,10129,65,77,Monday
2021-10-05,14.647083333333333,45.174861111111106,48,127,705,50,10048,58,82,Tuesday
2021-10-06,24.64131038647343,26.762083333333337,32,123,560,252,10132,2,91,Wednesday
2021-10-07,22.486666666666665,12.218333333333332,18,105,1162,0,10277,1,94,Thursday
2021-10-08,18.467896825396824,26.429833333333335,18,107,1145,0,10309,0,88,Friday
2021-10-09,24.21375,13.729027777777778,19,98,1175,0,10291,2,90,Saturday
2021-10-10,23.756527777777777,34.318333333333335,11,102,896,9,10270,1,91,Sunday
2021-10-11,18.310694444444444,37.099583333333335,21,118,735,1,10263,7,85,Monday
2021-10-12,27.11861111111111,31.282608695652176,26,101,696,75,10212,50,88,Tuesday
2021-10-13,21.715833333333332,33.10013888888889,23,101,617,-1,10253,12,83,Wednesday
2021-10-14,18.07235507246377,35.40388888888888,36,137,390,4,10217,34,87,Thursday
2021-10-15,33.04803140096618,22.457222222222224,27,105,867,33,10184,22,84,Friday
2021-10-16,27.732916666666664,33.48376811594203,20,103,637,0,10214,63,78,Saturday
2021-10-17,27.608055555555556,25.855,28,113,539,-1,10201,69,73,Sunday
2021-10-18,25.160972222222217,17.6375,28,115,625,-1,10203,59,83,Monday
2021-10-19,17.18305555555556,25.707916666666666,44,163,286,12,10142,17,92,Tuesday
2021-10-20,11.591527777777777,50.52086956521739,53,156,299,144,10007,60,83,Wednesday
2021-10-21,14.019999999999998,52.222361111111105,45,100,474,145,10017,59,80,Thursday
2021-10-22,29.413432539682542,24.496527777777775,36,84,458,41,10167,9,84,Friday
2021-10-23,27.260555555555555,12.12611111111111,19,73,304,0,10265,3,92,Saturday
2021-10-24,24.616805555555555,21.494782608695655,29,79,938,0,10220,50,84,Sunday
2021-10-25,28.270555555555557,13.93388888888889,32,107,227,14,10168,22,91,Monday
2021-10-26,19.11986111111111,35.56722222222222,40,126,384,5,10191,40,89,Tuesday
2021-10-27,24.49694444444444,22.37263888888889,43,134,526,0,10207,58,86,Wednesday
2021-10-28,21.423611111111114,29.178260869565218,36,114,841,0,10141,57,83,Thursday
2021-10-29,15.341262077294687,41.5638888888889,48,131,664,-1,10054,65,78,Friday
2021-10-30,16.032777777777778,35.33597222222222,40,120,131,159,10015,37,94,Saturday
2021-10-31,12.577083333333334,44.907916666666665,41,115,353,155,9996,50,90,Sunday
2021-11-01,22.32652777777778,31.790289855072462,50,94,628,8,9975,65,84,Monday
2021-11-02,31.747500000000002,15.992777777777777,25,70,222,5,9990,4,93,Tuesday
2021-11-03,41.54069444444445,0.71,10,50,398,0,10019,0,98,Wednesday
2021-11-04,40.00263888888889,14.671527777777778,12,58,368,18,10079,0,96,Thursday
2021-11-05,24.988665458937195,28.861014492753622,24,77,508,-1,10227,3,86,Friday
2021-11-06,13.019444444444446,44.09513888888889,52,97,230,15,10232,31,87,Saturday
2021-11-07,20.45291666666667,38.85597222222222,37,99,463,19,10163,57,79,Sunday
2021-11-08,39.859722222222224,13.308749999999998,21,81,379,2,10225,17,87,Monday
2021-11-09,40.59777777777777,11.142608695652173,29,82,304,0,10254,46,87,Tuesday
2021-11-10,47.35610507246377,0.9950000000000001,18,89,174,0,10241,58,82,Wednesday
2021-11-11,41.97263888888889,2.6431944444444446,22,97,178,1,10236,41,88,Thursday
2021-11-12,25.386805555555554,16.378611111111113,36,74,292,2,10147,8,89,Friday
