time,NL10636,NL10639,NL10643
2018-10-19,28.08458333333333,36.72954545454545,24.694166666666664
2018-10-20,50.31666666666666,49.751304347826085,36.735
2018-10-21,30.791666666666668,32.12625,20.89
2018-10-22,25.041666666666668,25.92625,20.291304347826088
2018-10-23,18.292916666666667,14.626666666666667,10.881666666666666
2018-10-24,23.397499999999997,21.61,15.104583333333332
2018-10-25,31.983750000000004,29.685,21.241249999999997
2018-10-26,27.31375,22.701666666666664,17.22625
2018-10-27,19.499583333333334,20.28166666666667,14.986666666666666
2018-10-28,10.319166666666666,13.422608695652174,8.47875
2018-10-29,12.78875,17.325,12.438333333333333
2018-10-30,23.596666666666668,25.802083333333332,18.74416666666667
2018-10-31,44.23666666666667,43.46458333333334,35.55625
2018-11-01,36.17958333333333,35.11166666666667,26.087499999999995
2018-11-02,51.97875,51.645833333333336,38.0775
2018-11-03,50.50541666666667,51.04541666666666,41.38791666666666
2018-11-04,33.357083333333335,35.53458333333334,29.35166666666667
2018-11-05,25.499583333333334,28.350416666666664,23.14625
2018-11-06,42.99583333333334,42.806666666666665,34.385
2018-11-07,25.313333333333333,25.058333333333337,17.123333333333335
2018-11-08,42.98083333333333,44.16625,31.325416666666666
2018-11-09,36.46125,37.07565217391304,29.09958333333334
2018-11-10,18.355416666666667,20.92086956521739,12.29458333333333
2018-11-11,19.183333333333334,23.92958333333333,14.871250000000002
2018-11-12,43.36625,46.39782608695653,35.475833333333334
2018-11-13,34.25315789473684,34.589166666666664,24.892500000000002
2018-11-14,49.32041666666667,51.11041666666667,42.211666666666666
2018-11-15,44.239583333333336,42.687916666666666,36.490833333333335
2018-11-16,38.41,41.67333333333334,34.461666666666666
2018-11-17,21.24,26.010416666666668,20.185833333333335
2018-11-18,14.5075,18.697916666666668,13.794583333333335
2018-11-19,9.869166666666667,15.24708333333333,10.939166666666665
2018-11-20,16.267916666666665,20.22458333333333,15.742916666666666
2018-11-21,25.28625,31.326249999999998,22.83708333333333
2018-11-22,27.412500000000005,28.921250000000004,24.725833333333338
2018-11-23,36.83916666666667,38.89333333333333,32.854166666666664
2018-11-24,23.22875,28.690416666666664,22.140833333333333
2018-11-25,18.826666666666668,20.112083333333334,17.191666666666666
2018-11-26,19.830833333333334,25.452916666666663,18.942083333333333
2018-11-27,36.858333333333334,38.07541666666666,31.782083333333333
2018-11-28,25.781666666666666,26.645833333333332,20.05291666666667
2018-11-29,28.063333333333333,30.102083333333336,22.41875
2018-11-30,33.53625,38.26791666666667,27.006666666666664
2018-12-01,17.883750000000003,20.804166666666664,13.809583333333334
2018-12-02,14.575833333333334,13.236666666666665,10.428333333333335
2018-12-03,25.929166666666664,24.413749999999997,18.90375
2018-12-04,63.52041666666667,67.53333333333333,53.10958333333334
2018-12-05,36.23374999999999,36.947916666666664,30.785416666666666
2018-12-06,26.41208333333333,24.75666666666667,20.791666666666668
2018-12-07,20.175416666666667,20.719583333333336,14.517916666666666
2018-12-08,14.331250000000002,12.868333333333332,9.945833333333333
2018-12-09,12.956249999999999,12.656666666666666,9.350833333333332
2018-12-10,30.96083333333333,33.63916666666666,23.67
2018-12-11,60.88166666666666,61.35583333333333,51.80458333333333
2018-12-12,35.005,38.885,32.63333333333333
2018-12-13,24.07833333333333,29.924166666666668,23.232083333333335
2018-12-14,28.307916666666667,32.350833333333334,26.439999999999998
2018-12-15,22.91083333333334,22.88291666666667,18.87708333333333
2018-12-16,29.295416666666664,30.57541666666667,24.469166666666666
2018-12-17,41.97833333333333,45.040416666666665,34.638749999999995
2018-12-18,29.292916666666667,31.64375,24.130416666666665
2018-12-19,33.73583333333334,40.72041666666667,28.6125
2018-12-20,26.634166666666662,30.464583333333334,21.230416666666667
2018-12-21,21.687916666666666,20.14625,17.254166666666666
2018-12-22,25.282083333333333,20.92375,17.825833333333335
2018-12-23,19.99416666666667,27.095,17.1275
2018-12-24,32.60833333333333,35.772083333333335,26.52125
2018-12-25,27.657083333333333,28.866666666666664,22.756250000000005
2018-12-26,43.06333333333333,44.47624999999999,38.67541666666667
2018-12-27,56.586666666666666,59.885416666666664,50.62625
2018-12-28,40.33291666666667,40.46208333333333,35.770833333333336
2018-12-29,20.025416666666665,22.082916666666666,17.075416666666666
2018-12-30,27.595,25.79125,22.045833333333334
2018-12-31,28.139583333333334,25.21375,18.605833333333333
2019-01-01,7.027916666666667,10.044166666666667,6.733333333333333
2019-01-02,16.9025,25.73875,15.012083333333331
2019-01-03,40.04708333333333,47.18666666666667,34.63458333333333
2019-01-04,23.351250000000004,23.19,17.70875
2019-01-05,14.972916666666668,17.39916666666667,12.195833333333333
2019-01-06,35.89826086956521,37.72208333333333,30.510416666666668
2019-01-07,25.622500000000002,25.322083333333335,22.22666666666667
2019-01-08,7.960000000000001,15.078333333333333,6.535714285714286
2019-01-09,11.294782608695652,19.36904761904762,9.809166666666668
2019-01-10,47.69956521739131,51.43833333333333,38.10208333333333
2019-01-11,24.409565217391307,29.28916666666667,18.592083333333335
2019-01-12,17.422608695652176,15.02625,11.79
2019-01-13,10.363913043478261,10.651666666666666,6.834583333333332
2019-01-14,26.71782608695652,29.47,20.275000000000002
2019-01-15,27.377826086956524,28.60041666666667,22.31625
2019-01-16,25.64826086956522,26.982083333333332,18.906666666666666
2019-01-17,34.27375,42.97416666666667,27.719166666666666
2019-01-18,48.71470588235294,61.01749999999999,46.46625
2019-01-19,40.95166666666667,44.10666666666666,36.682916666666664
