STN,YYYYMMDD,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity
260,19080509,   57,  137,     ,    0,10111,     ,   82
260,19080510,   41,  114,     ,    0,10145,     ,   85
260,19080511,   31,  130,     ,    0,10160,     ,   74
260,19080512,   46,  126,     ,    2,10087,     ,   86
260,19080513,   46,  108,     ,    4,10088,     ,   72
260,19080514,   46,  116,     ,    1,10096,     ,   70
260,19080515,   62,  127,     ,  105,10118,     ,   68
260,19080516,   57,  109,     ,   13,10218,     ,   83
260,19080517,   41,  126,     ,    0,10304,     ,   90
260,19080518,   36,  150,     ,    0,10312,     ,   82
260,19080519,   21,  150,     ,    0,10276,     ,   82
260,19080520,   51,  133,     ,    0,10256,     ,   75
260,19080521,   46,  157,     ,   94,10130,     ,   78
260,19080522,   46,  104,     ,    0,10124,     ,   79
260,19080523,   31,  108,     ,    0,10172,     ,   84
260,19080524,   21,  107,     ,   57,10160,     ,   89
260,19080525,   41,  108,     ,   18,10138,     ,   96
260,19080526,   36,  128,     ,    6,10216,     ,   80
260,19080527,   46,  145,     ,    0,10312,     ,   79
260,19080528,   57,  140,     ,    0,10302,     ,   73
260,19080529,   67,  162,     ,    9,10233,     ,   75
260,19080530,   41,  168,     ,    0,10165,     ,   81
260,19080531,   41,  188,     ,    0,10169,     ,   65
260,19080601,   26,  213,     ,    0,10162,     ,   60
260,19080602,   41,  205,     ,   25,10170,     ,   72
260,19080603,   41,  218,     ,    0,10191,     ,   68
260,19080604,   31,  212,     ,   33,10166,     ,   67
260,19080605,   57,  136,     ,    2,10129,     ,   76
260,19080606,   62,  108,     ,   64,10097,     ,   77
260,19080607,   62,  104,     ,    0,10192,     ,   75
260,19080608,   36,  119,     ,    4,10203,     ,   76
260,19080609,   36,  125,     ,    2,10232,     ,   68
260,19080610,   26,  145,     ,   45,10249,     ,   89
260,19080611,   26,  161,     ,    0,10241,     ,   84
260,19080612,   26,  147,     ,  139,10176,     ,   94
260,19080613,   46,  152,     ,    0,10136,     ,   66
260,19080614,   62,  142,     ,   41,10105,     ,   83
260,19080615,   36,  145,     ,    0,10161,     ,   71
260,19080616,   36,  173,     ,  131,10086,     ,   83
260,19080617,   46,  168,     ,   68,10078,     ,   88
260,19080618,   31,  154,     ,    2,10151,     ,   89
260,19080619,   41,  143,     ,  106,10101,     ,   95
260,19080620,   62,  153,     ,    0,10126,     ,   74
260,19080621,   67,  148,     ,    0,10195,     ,   71
260,19080622,   31,  166,     ,    0,10194,     ,   78
260,19080623,   36,  183,     ,    0,10201,     ,   66
260,19080624,   51,  174,     ,    0,10229,     ,   77
260,19080625,   57,  152,     ,    0,10254,     ,   77
260,19080626,   51,  148,     ,    0,10268,     ,   84
260,19080627,   57,  157,     ,    5,10276,     ,   85
260,19080628,   41,  161,     ,    0,10263,     ,   85
260,19080629,   46,  167,     ,    0,10235,     ,   77
260,19080630,   41,  181,     ,    0,10241,     ,   70
260,19080701,   51,  178,     ,    0,10262,     ,   64
260,19080702,   46,  181,     ,    0,10260,     ,   65
260,19080703,   41,  148,     ,    0,10216,     ,   85
260,19080704,   41,  152,     ,    0,10177,     ,   76
260,19080705,   36,  145,     ,    1,10179,     ,   76
260,19080706,   31,  142,     ,    0,10176,     ,   67
260,19080707,   31,  152,     ,   19,10142,     ,   84
260,19080708,   41,  152,     ,  114,10130,     ,   83
260,19080709,   67,  151,     ,   87,10105,     ,   79
260,19080710,   51,  160,     ,   26,10137,     ,   84
260,19080711,   46,  188,     ,    0,10098,     ,   77
260,19080712,   26,  187,     ,   12,10049,     ,   83
260,19080713,   82,  161,     ,   37,10040,     ,   76
260,19080714,   46,  144,     ,   65,10108,     ,   82
260,19080715,   41,  132,     ,  162,10147,     ,   90
260,19080716,   67,  138,     ,  153,10131,     ,   93
260,19080717,   67,  157,     ,   53,10007,     ,   81
260,19080718,   41,  156,     ,    0,10041,     ,   85
260,19080719,   77,  160,     ,    4,10127,     ,   85
260,19080720,   93,  158,     ,    0,10149,     ,   83
260,19080721,   57,  145,     ,    0,10218,     ,   75
260,19080722,   26,  148,     ,    0,10228,     ,   75
260,19080723,   26,  164,     ,    0,10211,     ,   82
260,19080724,   26,  188,     ,    0,10199,     ,   78
260,19080725,   36,  201,     ,    0,10178,     ,   64
260,19080726,   36,  192,     ,    0,10199,     ,   79
260,19080727,   31,  188,     ,    0,10224,     ,   83
260,19080728,   41,  180,     ,    0,10220,     ,   86
260,19080729,   62,  178,     ,    0,10272,     ,   83
260,19080730,   26,  171,     ,    0,10274,     ,   74
260,19080731,   46,  152,     ,    5,10236,     ,   75
260,19080801,   41,  141,     ,    0,10241,     ,   76
260,19080802,   51,  144,     ,    0,10262,     ,   70
260,19080803,   36,  156,     ,    0,10266,     ,   77
260,19080804,   31,  176,     ,    1,10202,     ,   81
260,19080805,   26,  162,     ,   94,10086,     ,   86
260,19080806,   51,  173,     ,   55,10124,     ,   83
260,19080807,   62,  174,     ,   11,10176,     ,   82
260,19080808,   41,  159,     ,    3,10215,     ,   77
260,19080809,   21,  157,     ,    0,10198,     ,   83
260,19080810,   41,  176,     ,    0,10144,     ,   74
260,19080811,   57,  137,     ,   43,10170,     ,   72
260,19080812,   51,  111,     ,   21,10199,     ,   75
260,19080813,   46,   99,     ,   94,10106,     ,   94
260,19080814,   36,  139,     ,   32,10100,     ,   86
260,19080815,   41,  144,     ,    0,10185,     ,   73
260,19080816,   41,  146,     ,    0,10188,     ,   79
260,19080817,   41,  148,     ,    0,10185,     ,   85
260,19080818,   26,  155,     ,    3,10208,     ,   79
260,19080819,   36,  155,     ,    0,10225,     ,   84
260,19080820,   36,  175,     ,    0,10176,     ,   73
260,19080821,   41,  174,     ,   14,10110,     ,   81
260,19080822,   31,  170,     ,   12,10109,     ,   74
260,19080823,   36,  121,     ,  241,10103,     ,   85
260,19080824,   46,  132,     ,   23,10126,     ,   97
260,19080825,   67,  154,     ,    1,10092,     ,   81
260,19080826,   72,  152,     ,   39,10098,     ,   84
260,19080827,   72,  157,     ,   13,10062,     ,   84
260,19080828,   67,  144,     ,  254,10034,     ,   89
260,19080829,   72,  145,     ,   10,10064,     ,   76
260,19080830,   46,  136,     ,   72,10126,     ,   84
260,19080831,   46,  134,     ,   11,10130,     ,   77
260,19080901,   93,  127,     ,  121, 9965,     ,   84
260,19080902,   51,  120,     ,   65,10071,     ,   81
260,19080903,   36,  122,     ,   26,10137,     ,   81
260,19080904,   46,  107,     ,   48,10111,     ,   91
260,19080905,   41,  116,     ,    0,10228,     ,   73
260,19080906,   57,  134,     ,    0,10225,     ,   82
260,19080907,   46,  143,     ,    0,10190,     ,   83
260,19080908,   46,  164,     ,    0,10104,     ,   78
260,19080909,   82,  145,     ,    0,10083,     ,   67
260,19080910,   67,  119,     ,   15,10091,     ,   69
260,19080911,   41,  104,     ,    2,10090,     ,   78
260,19080912,   36,   99,     ,   15,10132,     ,   81
260,19080913,   41,  105,     ,   15,10230,     ,   74
260,19080914,   41,  118,     ,    0,10245,     ,   84
260,19080915,   36,  130,     ,    0,10176,     ,   81
260,19080916,   41,  133,     ,    0,10206,     ,   79
260,19080917,   36,  136,     ,   10,10216,     ,   87
260,19080918,   46,  155,     ,    1,10214,     ,   77
260,19080919,   57,  159,     ,    0,10220,     ,   70
260,19080920,   72,  157,     ,    0,10212,     ,   61
260,19080921,   46,  153,     ,    0,10190,     ,   70
260,19080922,   36,  147,     ,    0,10166,     ,   83
260,19080923,   31,  149,     ,    0,10141,     ,   83
260,19080924,   26,  144,     ,    0,10129,     ,   88
260,19080925,   21,  137,     ,   19,10145,     ,   98
260,19080926,   41,  124,     ,   12,10153,     ,   91
260,19080927,   41,  120,     ,    6,10157,     ,   81
260,19080928,   36,  127,     ,    5,10209,     ,   87
260,19080929,   26,  165,     ,    1,10260,     ,   89
260,19080930,   31,  158,     ,    2,10272,     ,   88
260,19081001,   31,  156,     ,    0,10248,     ,   86
260,19081002,   26,  155,     ,    2,10245,     ,   86
260,19081003,   31,  160,     ,    0,10246,     ,   75
260,19081004,   31,  149,     ,    1,10232,     ,   91
260,19081005,   36,  121,     ,    0,10265,     ,   83
260,19081006,   46,  105,     ,    0,10279,     ,   70
260,19081007,   31,  103,     ,    0,10243,     ,   76
260,19081008,   26,  112,     ,    1,10234,     ,   95
260,19081009,   36,  134,     ,    2,10190,     ,   88
260,19081010,   36,  126,     ,  127,10164,     ,   91
260,19081011,   31,  114,     ,    2,10267,     ,   95
260,19081012,   31,  119,     ,    2,10249,     ,   88
260,19081013,   15,  107,     ,    0,10208,     ,  100
260,19081014,   31,  122,     ,    0,10194,     ,   93
260,19081015,   21,  117,     ,    1,10209,     ,   97
260,19081016,   21,  112,     ,    0,10196,     ,   90
260,19081017,   26,   87,     ,    1,10191,     ,  100
260,19081018,   36,   84,     ,  123,10217,     ,   94
260,19081019,   67,   66,     ,    0,10244,     ,   76
260,19081020,   62,   19,     ,    0,10248,     ,   60
260,19081021,   46,   13,     ,    0,10269,     ,   53
260,19081022,   31,   34,     ,    0,10326,     ,   91
260,19081023,   26,   52,     ,    0,10281,     ,   91
260,19081024,   26,    9,     ,    0,10225,     ,   83
260,19081025,   46,   45,     ,    0,10183,     ,   95
260,19081026,   21,   88,     ,    0,10182,     ,   89
260,19081027,   31,   92,     ,    0,10210,     ,   77
260,19081028,   36,  110,     ,    0,10264,     ,   80
260,19081029,   36,  109,     ,    0,10272,     ,   77
260,19081030,   41,  101,     ,    0,10220,     ,   79
260,19081031,   31,   80,     ,    0,10228,     ,   83
260,19081101,   21,   37,     ,    0,10238,     ,  100
260,19081102,   21,   37,     ,    1,10221,     ,   91
260,19081103,   21,   55,     ,    7,10193,     ,   80
260,19081104,   15,   71,     ,    0,10192,     ,   86
260,19081105,   26,   42,     ,    0,10221,     ,   78
260,19081106,   31,   17,     ,    0,10228,     ,   82
260,19081107,   31,  -25,     ,    0,10186,     ,   66
260,19081108,   36,   -8,     ,    0,10094,     ,   55
260,19081109,   41,   -9,     ,    0,10148,     ,   53
260,19081110,   41,  -17,     ,    0,10191,     ,   57
260,19081111,   51,   16,     ,    0,10191,     ,   65
260,19081112,   41,   68,     ,   57,10178,     ,  100
260,19081113,   36,   77,     ,   26,10182,     ,  100
260,19081114,   62,   77,     ,   99,10189,     ,   95
260,19081115,   46,   34,     ,    0,10257,     ,   87
260,19081116,   46,   12,     ,    0,10248,     ,   91
260,19081117,   51,   65,     ,    5,10225,     ,   90
260,19081118,   57,   72,     ,    0,10231,     ,   85
260,19081119,   57,   61,     ,   81,10103,     ,   88
260,19081120,   51,   41,     ,   16,10151,     ,   81
260,19081121,   51,   48,     ,   56,10096,     ,   87
260,19081122,   77,   82,     ,  141, 9970,     ,   97
260,19081123,  113,   66,     ,   78,10016,     ,   77
260,19081124,   62,   58,     ,    0,10214,     ,   80
260,19081125,   67,   74,     ,   14,10172,     ,   82
260,19081126,   67,   79,     ,    1,10195,     ,   86
260,19081127,   41,   64,     ,    0,10267,     ,   98
260,19081128,   57,   45,     ,    0,10237,     ,   85
260,19081129,   41,   52,     ,    0,10276,     ,   90
260,19081130,   21,   66,     ,    0,10316,     ,   99
260,19081201,   15,   73,     ,    0,10319,     ,  100
260,19081202,   15,   23,     ,    0,10294,     ,   99
260,19081203,   21,    3,     ,    0,10275,     ,  100
260,19081204,   31,   -5,     ,    0,10283,     ,   98
260,19081205,   36,   25,     ,    2,10264,     ,  100
260,19081206,   51,   31,     ,    1,10217,     ,   95
260,19081207,   31,   43,     ,   14,10200,     ,  100
260,19081208,   72,   54,     ,    0,10182,     ,   90
260,19081209,   72,   60,     ,   28,10096,     ,   89
260,19081210,   98,   50,     ,   41, 9936,     ,   87
260,19081211,   67,   50,     ,   99, 9765,     ,   88
260,19081212,   57,   46,     ,  101, 9912,     ,   95
260,19081213,   72,   50,     ,   10,10056,     ,   90
260,19081214,   77,   85,     ,   56,10049,     ,   94
260,19081215,   77,   74,     ,    5,10029,     ,   84
260,19081216,   41,   49,     ,    4,10067,     ,   96
260,19081217,   67,   64,     ,    1,10038,     ,   84
260,19081218,   46,   63,     ,    1,10065,     ,   95
260,19081219,   41,   42,     ,    7,10182,     ,   92
260,19081220,   36,   12,     ,    2,10273,     ,   99
260,19081221,   41,  -15,     ,    0,10312,     ,   98
260,19081222,   36,    9,     ,    3,10298,     ,  100
260,19081223,   36,   23,     ,    0,10264,     ,   86
260,19081224,   41,   15,     ,    0,10215,     ,   87
260,19081225,   36,  -16,     ,    0,10199,     ,   93
260,19081226,   46,  -25,     ,    0,10199,     ,   91
260,19081227,   57,  -78,     ,    0,10166,     ,   76
260,19081228,   51, -102,     ,    0,10165,     ,   79
260,19081229,   41, -125,     ,    0,10152,     ,   77
260,19081230,   31, -120,     ,    0,10244,     ,   79
260,19081231,   41, -105,     ,    0,10367,     ,   73
260,19090101,   41,  -15,     ,    0,10386,     ,   98
260,19090102,   31,   20,     ,    0,10388,     ,  100
260,19090103,   31,   22,     ,    0,10393,     ,  100
260,19090104,   26,   28,     ,    0,10411,     ,   96
260,19090105,   26,   24,     ,    0,10394,     ,   94
260,19090106,   46,    0,     ,   10,10313,     ,   91
260,19090107,   67,   32,     ,   20,10201,     ,   89
260,19090108,   72,   16,     ,   37,10043,     ,   82
260,19090109,   41,    7,     ,    0,10172,     ,   83
260,19090110,   67,    9,     ,    3,10149,     ,   96
260,19090111,   67,   45,     ,   11,10036,     ,  100
260,19090112,   82,   44,     ,   14,10038,     ,   80
260,19090113,   51,   13,     ,   42,10003,     ,   93
260,19090114,   87,   53,     ,    1, 9929,     ,   72
260,19090115,   87,   53,     ,   43, 9950,     ,   81
260,19090116,   87,   32,     ,    8,10041,     ,   76
260,19090117,   67,   41,     ,    0,10224,     ,   83
260,19090118,   82,   37,     ,    0,10226,     ,   87
260,19090119,   46,   21,     ,    2,10202,     ,   85
260,19090120,   51,   30,     ,    0,10286,     ,   85
260,19090121,   41,   -8,     ,    0,10325,     ,   96
260,19090122,   41,  -32,     ,    0,10288,     ,   91
260,19090123,   46,  -44,     ,    0,10228,     ,   88
260,19090124,   31,  -16,     ,    0,10241,     ,   81
260,19090125,   31,  -32,     ,    0,10290,     ,   76
260,19090126,   31,  -31,     ,    0,10331,     ,   78
260,19090127,   31,  -32,     ,    0,10341,     ,   77
260,19090128,   21,  -37,     ,    0,10311,     ,   89
260,19090129,   41,  -16,     ,    0,10230,     ,   84
260,19090130,   87,   12,     ,   22,10109,     ,   84
260,19090131,   67,    6,     ,   38,10105,     ,   90
260,19090201,   62,    1,     ,   38,10094,     ,   94
260,19090202,   57,   18,     ,    0,10173,     ,   88
260,19090203,  108,   70,     ,   80,10068,     ,   91
260,19090204,   77,   73,     ,   88,10069,     ,   95
260,19090205,  103,   59,     ,   71,10037,     ,   86
260,19090206,   62,   29,     ,    3,10179,     ,   92
260,19090207,   41,   -4,     ,    1,10239,     ,   88
260,19090208,   46,  -17,     ,    0,10287,     ,   75
260,19090209,   72,  -11,     ,    0,10163,     ,   74
260,19090210,   57,   19,     ,    3, 9987,     ,   94
260,19090211,   57,  -13,     ,    7,10088,     ,   90
260,19090212,   93,  -64,     ,    0,10207,     ,   68
260,19090213,   46,  -25,     ,    0,10306,     ,   84
260,19090214,   36,   20,     ,    2,10293,     ,   85
260,19090215,   72,   32,     ,   19,10185,     ,   88
260,19090216,   62,   12,     ,   19,10167,     ,   89
260,19090217,   36,   13,     ,    0,10189,     ,   93
260,19090218,   26,    9,     ,    0,10215,     ,   79
260,19090219,   51,   11,     ,    0,10270,     ,   65
260,19090220,   41,   20,     ,    0,10338,     ,   75
260,19090221,   41,   15,     ,    0,10357,     ,   79
260,19090222,   46,   22,     ,    0,10335,     ,   72
260,19090223,   41,   14,     ,    0,10293,     ,   66
260,19090224,   46,  -16,     ,    0,10288,     ,   77
260,19090225,   51,  -18,     ,    0,10274,     ,   79
260,19090226,   41,  -38,     ,    0,10245,     ,   77
260,19090227,   31,  -25,     ,    1,10205,     ,   82
260,19090228,   36,  -16,     ,   20,10126,     ,   85
260,19090301,   26,  -12,     ,   62,10084,     ,   92
260,19090302,   21,  -24,     ,    0, 9982,     ,   84
260,19090303,   41,  -17,     ,    0, 9944,     ,   81
260,19090304,   36,  -17,     ,    2, 9944,     ,   98
260,19090305,   46,  -27,     ,    2,10030,     ,   95
260,19090306,   72,   -9,     ,    0,10020,     ,   77
260,19090307,   77,   29,     ,    8, 9966,     ,   81
260,19090308,   41,    6,     ,    0,10057,     ,   92
260,19090309,   36,    4,     ,   27,10076,     ,   93
260,19090310,   41,   27,     ,    0,10080,     ,   82
